artist_name,artist_uri,album_name,album_uri,track_name,track_id,popularity,total_tracks,release_date,release_date_precision
V.S.D,spotify:artist:7dkzMWmDHxlURnB7Imyxzb,Merry Christmas And Happy New Year 2020,spotify:album:0SMhdw3oVcrQAw3yEvhp7v,Chewing,5RJRUZ80n3WnfgBuUwyDr4,0,10,2019-12-24,day
Vito Raisi,spotify:artist:3IcCPIvw8HkApXmAcTNwgx,House Music Selection – Happy New Year 2020,spotify:album:3fUYlgjecoeZkKYOSyEkq2,Pixel - Original Mix,6V6DzXYoZPpfS3he8U1pUA,0,27,2019-12-30,day
Inache,spotify:artist:2pwIMV9qxDDwcJ6gWdriuc,House Music Selection – Happy New Year 2020,spotify:album:3fUYlgjecoeZkKYOSyEkq2,My Mind - Extended Mix,6YZqAK6VPE8TYkDDzcXkv8,0,27,2019-12-30,day
Darrex,spotify:artist:65X4iO25YdTqha129XGa79,Fitness Beats: New Year New You 2020,spotify:album:79DTkkWaWYj1snYiwZEkh7,Missing You - Edit,6cdzErhCZgIV0M84K84v4T,0,40,2020-01-01,day
Big Bunny,spotify:artist:2gl3Qh1iO7FCyzLclWoeuW,House Music Selection – Happy New Year 2020,spotify:album:3fUYlgjecoeZkKYOSyEkq2,Flowing - Dub Mix,6giJ3Sd1Z5akpKLusB3zdi,0,27,2019-12-30,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Work,spotify:album:43TVZqD4FdicQYn9TbWBSz,"French Suite No.6 In E Major, BWV 817: 1. Allemande",4pWaHocemCVuqgRK7GIJMo,4,96,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Working from Home Classical,spotify:album:1Ot45u8vTs7z6QH7emCCGp,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 3 Canone all'Unisono a 1 Clav.",4xp4MqR7LPJeKg7fKqWzYV,2,95,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Work,spotify:album:43TVZqD4FdicQYn9TbWBSz,"Concerto in C Minor for Violin & Oboe, BWV 1060R: 2. Adagio",52RNZ1wTNZFikmB5lY7KYH,1,96,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano Music,spotify:album:3ly0CH06sfJnKnNnkIzY1B,"French Suite No.5 In G Major, BWV 816: 3. Sarabande",596CekNxhgzptqEnDcW4QU,1,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano Music,spotify:album:3ly0CH06sfJnKnNnkIzY1B,"French Suite No.4 In E-Flat Major, BWV 815: 1. Allemande",5G6MFIQD3Z3KyqSm7zhUAS,1,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Calm Your Mind,spotify:album:1Jzdz0ViyainGDzNYXJbd4,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy Of Man's Desiring (Arr. For Piano By Myra Hess)",5HW5jAsP69p7RCw5gi3Jjf,3,50,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Working from Home Classical,spotify:album:1Ot45u8vTs7z6QH7emCCGp,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy Of Man's Desiring (Arr. For Piano By Myra Hess)",5TAisY5uybx8W0cycgFp8v,6,95,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,The History of the Cello,spotify:album:6cK2dHuJ7B4sxC9Owvos2z,"Cello Suite No. 1 in G Major, BWV 1007: I. Prelude",5bXoarMgxQkKV0OU1ne86O,5,40,2020-03-21,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Just Piano,spotify:album:22ujw51425zO1w7ItawHlH,"English Suite No.3 in G minor, BWV 808: 2. Allemande",5dpkS4LxtyNzZiqCEivY9z,1,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Work,spotify:album:43TVZqD4FdicQYn9TbWBSz,…And At The Hour Of Death,5fuTcAKqIi4IV24GDUBF0r,5,96,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Working from Home Classical,spotify:album:1Ot45u8vTs7z6QH7emCCGp,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Aria",5o5XjcpyJs3USIMxyiVppu,3,95,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Calm Your Mind,spotify:album:1Jzdz0ViyainGDzNYXJbd4,"Orchestral Suite No.3 In D Major, BWV 1068: Air",5xaYA0r86b4AnzlEBh6BKN,4,50,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,The History of the Violin,spotify:album:1dSWLxYbPF4GmwbDPxy2Yf,"Violin Concerto in A Minor, BWV 1041: III. Allegro assai",627PPThEiVMa5ZDLRdefLU,3,40,2020-03-21,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano Music,spotify:album:3ly0CH06sfJnKnNnkIzY1B,"English Suite No.3 in G minor, BWV 808: 2. Allemande",62ay13mPGiKVmMzInx6VZ6,2,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Calming Music,spotify:album:7su08iis0mrWI1nyEMWk4y,"Suite No.3 in D, BWV 1068: 2. Air",675CsbkX2Roi6NfirbyN3Z,2,50,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Moonlight,spotify:album:4CjSd68dv2c7dUMiXt3PcP,"Orchestral Suite No. 3 In D Major, BWV 1068: II. Air",68maP1V3ans7XES6IQuOrG,4,28,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,World Sleep Day,spotify:album:0poMDclLQp9sMZImlgF9G0,"Concerto for Harpsichord, Strings, and Continuo No.5 in F minor, BWV 1056: 2. Largo",6Icu3bRjctY7aHe1nAZbQR,3,102,2020-03-13,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Work,spotify:album:43TVZqD4FdicQYn9TbWBSz,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy Of Man's Desiring (Arr. For Piano By Myra Hess)",6T4I2ul2yjwmJg4U87mYfw,3,96,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,The History of the Violin,spotify:album:1dSWLxYbPF4GmwbDPxy2Yf,"Violin Partita No. 2 in D Minor, BWV 1004: V. Ciaccona",6pmE4d4cKm5GjvcMmMwAjW,2,40,2020-03-21,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Working from Home Classical,spotify:album:1Ot45u8vTs7z6QH7emCCGp,"Violin Concerto No.1 In A Minor, BWV 1041: 1. (Allegro moderato)",6s4QNHcHJBw79I8liOQGhh,3,95,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,The History of the Cello,spotify:album:6cK2dHuJ7B4sxC9Owvos2z,"Cello Suite No. 2 in D Minor, BWV 1008: IV. Sarabande",7E1HRdXzpwXaSdyQ94hDwZ,3,40,2020-03-21,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,The History of the Piano,spotify:album:2y66Axy7K87jWWdjip00e9,"Herz und Mund und Tat und Leben, BWV 147, Pt. 2: X. Chorale, Jesu bleibet meine Freude ""Jesu, Joy of Man's Desiring"" (Piano Version)",7ID0skD87vhAbgB5MThoKz,2,39,2020-03-21,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano Music,spotify:album:3ly0CH06sfJnKnNnkIzY1B,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",7JIn0PNFMhdc3fUuUmAMNX,3,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,The History of the Piano,spotify:album:2y66Axy7K87jWWdjip00e9,"Goldberg Variations, BWV 988: Aria",7gFXiForocirw2DhGLVz79,2,39,2020-03-21,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Musica rilassante per meditazione,spotify:album:2FYoLA5tDaxBCOvfnURilF,"Orchestral Suite No. 3 in D Major, BWV 1068: 2. Air",7qHrQKd6f2HpoWawNZj5nL,3,28,2020-03-13,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Studying with Strings,spotify:album:2LB4cuMbcvCCpw45PTLXDa,"Violin Concerto No.2 In E, BWV 1042: 1. Allegro",04T6XlRXw7QYdq7vW0aBKB,0,35,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano,spotify:album:2QxWw62zebyo9abelzFd4S,"French Suite No.5 In G Major, BWV 816: 3. Sarabande",05OET4cj2IHsPRfnIRMnum,0,55,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Just Piano,spotify:album:22ujw51425zO1w7ItawHlH,"French Suite No.4 In E-Flat Major, BWV 815: 1. Allemande",0DbPDM5lgwh0mz0wR76u9H,1,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,PIANO DAY - 2020,spotify:album:4Ejid2YhZPq2Q3EmX2i6Si,"Prelude And Fugue In B Flat Minor (WTK, Book I, No.22), BWV 867: 1. Prelude",0Fa4uCyuZCDsFzZPqvvL68,0,42,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Sleep for Babies,spotify:album:5tTrWFxlMXmtvVl9Pj5Xti,"Concerto for Harpsichord, Strings, and Continuo No.5 in F minor, BWV 1056: 2. Largo",0KOyOFNlGWYVgv7kjA3Z52,0,103,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Home Office: Focus,spotify:album:6bDNK2MdOdosMl80lDzApk,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",0N3u7bVPakRxqlyF4hWrIB,0,52,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Claudio Ferrarini: Adagio for Two Souls,spotify:album:5dgrowQtW6u2kjUgXuB6Gd,"Sonata in sol maggiore, BWV 1038: I. Largo",0UxqNYCJylrBpluVKJRNFL,0,26,2020-03-25,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids - Easter Egg,spotify:album:6PRRp2UOD14a6kKn716yjb,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",0Wk1BHgSVqCjPLukqqcXp0,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano,spotify:album:2QxWw62zebyo9abelzFd4S,"French Suite No.4 In E-Flat Major, BWV 815: 1. Allemande",0Yct7irrB5KNgFIm9kHJG1,0,55,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano,spotify:album:2QxWw62zebyo9abelzFd4S,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",0g0I3glXP5Qrdsjv5G40ul,1,55,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids - Easter Egg,spotify:album:6PRRp2UOD14a6kKn716yjb,"Sonata No.2 In E Flat Major, BWV 1031: 2. Siciliana",0gpdD0S6sZs8FMZcibUIt4,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Claudio Ferrarini: Adagio for Two Souls,spotify:album:5dgrowQtW6u2kjUgXuB6Gd,"Flauto sonata in mi b maggiore, BWV 1031: I. Siciliana",0lpr2GMscg3J83OXXncEpo,0,26,2020-03-25,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Smart Kids: Classical Music for Children,spotify:album:0K9gQk0UhYoM11em8g61YN,"Sonata No.2 In E Flat Major, BWV 1031: 2. Siciliana",0siCOaUBtGWH88MmmuBQhw,0,24,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids - Easter Egg,spotify:album:6PRRp2UOD14a6kKn716yjb,"Suite For Cello Solo No.1 In G, BWV 1007: 1. Prélude",1KVJa82L5WNCZjXFo3JE32,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Daydreaming,spotify:album:3gWWMWVYeKV0dyOO9z4nd0,"Prelude No. 1 in C Major, BWV 846",1l8WM5pY6b16PzxJQiex4H,0,12,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Home & Office,spotify:album:2PhRSgbbAOZcmb33qT2dwN,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",1umpYt1ZnLj0ekn8PQCDO8,0,52,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Adagios from the Underground,spotify:album:2A2cgoI8tn5ENOPkhnlLhb,"""Matthäus Passion"", BWV 244 ""Aria “Erbarme dich, mein Gott”""",2HKnrXIkLgGZf3vxEW6gRb,0,15,2020-03-14,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Sleep for Babies,spotify:album:5tTrWFxlMXmtvVl9Pj5Xti,"Suite No.3 In D, BWV 1068: 2. Air",2Li2dOlsGew9qcMegNu71L,0,103,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Just Piano,spotify:album:22ujw51425zO1w7ItawHlH,"French Suite No.5 In G Major, BWV 816: 3. Sarabande",2LtNZJ4FObLJDo01Wq7pOD,0,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano,spotify:album:2QxWw62zebyo9abelzFd4S,"English Suite No.3 in G minor, BWV 808: 2. Allemande",2OaRH8s0IWrLVmiLA9EXfE,1,55,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids,spotify:album:70jWlvsAwsu5FCICBaM8Sz,"Suite For Cello Solo No.1 In G, BWV 1007: 1. Prélude",2ie5jZ0pWnjxOzXz1bUP3p,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Smart Kids: Classical Music for Children,spotify:album:0K9gQk0UhYoM11em8g61YN,"Suite For Cello Solo No.1 In G, BWV 1007: 1. Prélude",345CS2vjOt4Y5Esf69IE3G,0,24,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical Lullaby,spotify:album:1uOoQVFy6FVspHmJr0z57f,"Suite No.3 In D, BWV 1068: 2. Air",3T0YV2RcEa3KiRD3yoIo8M,0,54,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical For Social Distancing,spotify:album:49Tc02a7gZEwU9rLV9Pr9H,"Concerto in D Minor, BWV 974 (after Marcello S.Z799): 2. Adagio",3hAUdCgnwIDJmGt3sqyLHO,0,21,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Home & Office,spotify:album:2PhRSgbbAOZcmb33qT2dwN,"Partita No.1 In B-Flat Major, BWV 825: 1. Praeludium",3wkI7FMyuO5QuRNvv8m4XH,0,52,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Sleepy Time,spotify:album:6XulWSXS3t6kVJqEslAkTK,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Aria",4FFU4IbnFezGrBgrF79B8j,0,105,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Happy Music Box-a music box for peace-,spotify:album:3jxyvlVFRQZl59MKmSZ5pk,G線上のアリア,4qaHJgiaEopyKL5Elih0YI,0,10,2020-03-25,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids,spotify:album:70jWlvsAwsu5FCICBaM8Sz,"Sonata No.2 In E Flat Major, BWV 1031: 2. Siciliana",4vOeMsiCG5bzuLkZLiqwgk,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano,spotify:album:2QxWw62zebyo9abelzFd4S,"French Suite No.5 In G Major, BWV 816: 1. Allemande",4xzH9EVDNDx2xZnIaRUkg3,0,55,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Sleep for Babies,spotify:album:5tTrWFxlMXmtvVl9Pj5Xti,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Aria",5CqIsrkqxzjJw36e6DWFEu,0,103,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Home Office: Focus,spotify:album:6bDNK2MdOdosMl80lDzApk,"Partita No.1 In B-Flat Major, BWV 825: 1. Praeludium",5EB3JsNTWSTO3CpjZvULje,0,52,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids,spotify:album:70jWlvsAwsu5FCICBaM8Sz,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",5MwdAVWOsPHTv1AxDQH9QS,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Claudio Ferrarini: Adagio for Two Souls,spotify:album:5dgrowQtW6u2kjUgXuB6Gd,"Sonata in re maggiore, BWV 1028: I.Adagio",5Xo5edYDveyZOMthwxWYy9,0,26,2020-03-25,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Studying with Strings,spotify:album:2LB4cuMbcvCCpw45PTLXDa,"Suite for Cello Solo No.1 in G, BWV 1007: 1. Prélude",5fWEiBAQsmbqlN3D17NE9m,0,35,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Workday - Home Office - Work at Home: 8 h Classical Music,spotify:album:5Cnd5ePwOaJ5BLl1pyLyUb,"Toccata and Fugue in D Minor, BWV 565",5o3JO285BDvDltyiOjqmfI,0,85,2020-03-21,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids,spotify:album:70jWlvsAwsu5FCICBaM8Sz,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",6GnaCdEAmEjOnD8SPjN9HV,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,PIANO DAY - 2020,spotify:album:4Ejid2YhZPq2Q3EmX2i6Si,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",6Gr8YLOaofRUzKtJ5amlkf,0,42,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano Day,spotify:album:3PEf9itgKNSpTMcXRFASi4,"Prelude And Fugue In B Flat Minor (WTK, Book I, No.22), BWV 867: 1. Prelude",6HTuo7GmiEBOAzBFtA856k,0,42,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Claudio Ferrarini: Adagio for Two Souls,spotify:album:5dgrowQtW6u2kjUgXuB6Gd,"Sonata in sol maggiore, BWV 1027: I. Andante",6MF6dW3A8kIrWYqSpZ6zNH,0,26,2020-03-25,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Coffee & Chill,spotify:album:1nhFl7etqVApl1rt1tKQF2,"Suite No.3 In D, BWV 1068: 2. Air",6PFwgg4WmpJkY56fAUSIVm,0,43,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Smart Kids: Classical Music for Children,spotify:album:0K9gQk0UhYoM11em8g61YN,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",6QeN7fqMHQjsW75ZMsXWM6,0,24,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Just Piano,spotify:album:22ujw51425zO1w7ItawHlH,"French Suite No.5 In G Major, BWV 816: 1. Allemande",6RES2UCECERQcY3725wPNj,1,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Coffee & Chill,spotify:album:1nhFl7etqVApl1rt1tKQF2,"Concerto for Harpsichord, Strings, and Continuo No.1 in D minor, BWV 1052: 2. Adagio (Transcr. for Mandolin and Orchestra by Avi Avital)",6b21rLv380Al4aWH8WdfyZ,0,43,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,PIANO DAY - 2020,spotify:album:4Ejid2YhZPq2Q3EmX2i6Si,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",6eX6gfAkhK4saBWTTtLJRQ,0,42,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Just Piano,spotify:album:22ujw51425zO1w7ItawHlH,"Prelude And Fugue In E Flat (WTK, Book I, No.7), BWV 852: 1. Prelude",6fqCoDiDqhpZxfHMPckjK3,0,65,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano,spotify:album:2QxWw62zebyo9abelzFd4S,"Prelude And Fugue In E Flat (WTK, Book I, No.7), BWV 852: 1. Prelude",6gR1HOyoCFs5R6E2WUtWGY,0,55,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Sleepy Time,spotify:album:6XulWSXS3t6kVJqEslAkTK,"Concerto for Harpsichord, Strings, and Continuo No.5 in F minor, BWV 1056: 2. Largo",6kLn4Wxz7UbvTbAhYVRFGA,0,105,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Studying with Strings,spotify:album:2LB4cuMbcvCCpw45PTLXDa,"Double Concerto For 2 Violins, Strings, And Continuo In D Minor, BWV 1043: 2. Largo ma non tanto",6oLtMMxX2Yz8Bs4QG2pDqu,0,35,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano Day,spotify:album:3PEf9itgKNSpTMcXRFASi4,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",6revkyEYQIQfgPa6G3tKS4,0,42,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical for Kids - Easter Egg,spotify:album:6PRRp2UOD14a6kKn716yjb,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",7l2mpY46QPzlYh7p6r5QX9,0,23,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Classical For Social Distancing,spotify:album:49Tc02a7gZEwU9rLV9Pr9H,"Suite from the Partita No.3 in E Major for Solo Violin, BWV 1006: 2. Gavotte (Transcr. by Sergey Rachmaninov)",7qgWFpqDhsGpp9w3185VOH,0,21,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Piano Day,spotify:album:3PEf9itgKNSpTMcXRFASi4,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",7r5meYjM5yfej2deWCZQc0,0,42,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Stay Calm,spotify:album:1bFmpvb68nqFGFE5QIPco2,"Orchestral Suite No.3 In D Major, BWV 1068: Air",7sDcftORySPJqsJvi8zLBW,1,50,2020-03-20,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Smart Kids: Classical Music for Children,spotify:album:0K9gQk0UhYoM11em8g61YN,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",7sQJcz9ZjMyWdNtG27s0zn,0,24,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Sleepy Time,spotify:album:6XulWSXS3t6kVJqEslAkTK,"Suite No.3 In D, BWV 1068: 2. Air",7uPZHEC3V9hV5x2USZpWSY,0,105,2020-03-27,day
Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,Sleep well - with Classical music,spotify:album:5AzWcXo1OhWpdMwsNSCBVa,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude",7zzXNU01fcZG1NZ4FoZ0qX,1,24,2020-03-20,day
Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,Circles,spotify:album:5sY6UIQ32GqwMLAfSNEaXb,Everybody,1OuN92HcVG6NVpWbeESNB3,72,12,2020-01-17,day
Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,"Just for a Moment (From ""High School Musical: The Musical: The Series"")",spotify:album:7x6n2jztq7Zlff5xVCfzqB,"Just for a Moment - From ""High School Musical: The Musical: The Series""",5Yc2A0YtK6PaXT8J1MQ0Rd,69,3,2020-01-01,day
Denzel Curry,spotify:artist:6fxyWrfmjcbj5d12gXeiNV,UNLOCKED,spotify:album:5LsyqeWryTmxsmda4xkm5a,DIET_,1AzqpMy3yLYNITSOUrnL8i,69,8,2020-02-07,day
Tame Impala,spotify:artist:5INjqkS1o8h1imAzPqGZBb,The Slow Rush,spotify:album:31qVWUdRrlb8thMvts0yYL,Glimmer,1unBUyjeQUDiJ8N89XiDrr,68,12,2020-02-14,day
Lil Pino,spotify:artist:5rY5e6BPOIfWJI1LsR8DCl,Mya Mills,spotify:album:2Z43OtM7a4u7VdNoRU8UFj,Mya Mills,41JpkkTQ6ely4JNgC8RZTj,65,1,2020-02-06,day
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,"Románticas 80s, 90s, 2000s",spotify:album:32DY6RlOeAmgoqFXuad8Sk,Hasta Ayer,4QCU87bLp774Ln0K6E5BBT,11,26,2020-03-20,day
Yung Gravy,spotify:artist:2YOYua8FpudSEiB9s88IgQ,Welcome to Chilis,spotify:album:6qxMNIMOIk7pO9DeQmxdzI,Welcome to Chilis,7BYppcUTuG5ysmaJlGSt3t,73,1,2020-01-17,day
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,Salsa Romántica,spotify:album:4rYY0SxMZywDhZIZ8gqsU6,Y Hubo Alguien,7IGC24rVjyYleaTontEGts,11,25,2020-03-13,day
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,Más Latin Salsa,spotify:album:0UVOF50Mmz14Nk0v9hD6dh,Y Hubo Alguien,1fgbSSdMkhaATQfDeYlaoM,11,28,2020-03-20,day
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,Quédate en casa Salsa,spotify:album:5sf6RNOZecpcQpTngxVW7A,Y Hubo Alguien,2QgaCHtHdFcbDdxuecMhh4,9,30,2020-03-20,day
Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,Merengue y salsa clásicos,spotify:album:3QdxRvnGF0RvzNKC363hIa,Y Hubo Alguien,3pe81l2C3Qo3UdBKh0jJio,8,24,2020-03-13,day
